Unnamed: 0,created_at,id,text,user_location
4070,Wed Dec 08 04:31:05 +0000 2021,1468437955341537282,RT @fintechfrank: Scarier than any Covid chart imo https://t.co/z2aEqqUib2,"Minato-ku, Tokyo"
4525,Wed Dec 08 04:31:34 +0000 2021,1468438077379067904,"@kalel7930 @cryptoassetsguy we will all be on lockdown in 2-3 years.
doesnt do any good to have money if youre on lockdown.",noneya
4747,Wed Dec 08 04:31:59 +0000 2021,1468438182509543425,RT @zhusu: Nobody is talking about this bc the sugar / fast food / agribusiness cartel controls the mainstream media,Tokyo
4763,Wed Dec 08 04:32:02 +0000 2021,1468438195511914496,"RT @bbchealth: Covid: Vaccines should work against Omicron variant, WHO says https://t.co/4mKf3CEcBo",Tokyo
4954,Wed Dec 08 04:32:15 +0000 2021,1468438250985598976,RT @KWCH12: JUST IN: Wichita State University says it is halting the implementation of the COVID-19 vaccine mandate for federal government…,"Wichita, KS"
5397,Wed Dec 08 04:32:53 +0000 2021,1468438409685319681,"RT @ajplus: Kellogg's says it will permanently replace most of 1,400 workers who went on strike over a new system that cuts newer workers'…","Joshua Tree,CA,Emma Lake,SK"
5998,Wed Dec 08 04:33:40 +0000 2021,1468438604359872513,@StdenisKatie @LauraC79474110 @CTVNews So tell me...when did your government actually start caring about your health and safety? Was it now just all of a sudden because of Covid? Because they certainly didn’t before. Do you blindly follow and believe everything your government tells you?,"Manitoba, Canada"
6839,Wed Dec 08 04:34:53 +0000 2021,1468438913492852738,RT @grantltaylor: Alex Jones and Mike Adams predicted Quarantine Camps and Vaccine Passports over 10 years ago. https://t.co/uVQ6E5I3lW,"Kaohsiung City, Taiwan"
6886,Wed Dec 08 04:34:56 +0000 2021,1468438923793809408,"RT @sue1138: My Mum spent last Christmas on her own while my Dad was in hospital with covid, he didn’t last till New Year. She couldn’t say…",China
6924,Wed Dec 08 04:34:54 +0000 2021,1468438916390809601,"https://t.co/Hgs6FXGeG2
$0.10 – $0.13

Civil medical disposable masks N95 anti-fog anti-fog kn95 mask with breathing valve

Product Certification certification: CE Certified.Valid from 2016-06-03 until 2049-12-31
Packaging &amp; Delivery",www.chinagmt.com(alibaba)
7566,Wed Dec 08 04:35:45 +0000 2021,1468439130816360450,Plant-based vaccine shows high efficacy against COVID https://t.co/mOk5qFXPW9 via @nypost,Trinidad and Tobago
8210,Wed Dec 08 04:36:44 +0000 2021,1468439375574970368,RT @Milhouse_Van_Ho: Somebody tell this guy that even with 100% vaccination we'd still be doing this. There is no pandemic in Ontario now.…,#Chinada #Truckistan 
8268,Wed Dec 08 04:36:50 +0000 2021,1468439402930225155,One false move yous a goner we was maskin up before corona!!!,@FreeSadom_
8275,Wed Dec 08 04:36:50 +0000 2021,1468439404356145154,"RT @QasimRashid: UPDATE: @KelloggsUS says  it’s permanently replacing most of 1,400 workers who went on strike over a new system that cuts…",Kalapuya/Chinook Territory
8291,Wed Dec 08 04:36:50 +0000 2021,1468439403878137860,"RT @Milhouse_Van_Ho: If you're not wearing a mask at home you're not taking this seriously. Get it together, people!",#Chinada #Truckistan 
8665,Wed Dec 08 04:37:19 +0000 2021,1468439522640035840,"South Korea will consider expanding home treatment of COVID-19 patients, a health official said on Dec. 8, as both new daily infections and severe cases hit record highs, putting hospital capacity under strain.
https://t.co/acm6bEZNvj","Tokyo, Japan"
8875,Wed Dec 08 04:37:36 +0000 2021,1468439593423077379,"@patrickgowernz You never did recover from this did you? We sure didn't forget it.

 https://t.co/aZwABejuSI https://t.co/DPJDeSApu1",Under Mt. Fuji
8895,Wed Dec 08 04:37:36 +0000 2021,1468439597155639298,"RT @tleehumphrey: My first thought, massive fire hazard, my second thought, how can this be happening in Canada? #JustWrong #COVID19 #cdnpo…",RRV Manitoba
9158,Wed Dec 08 04:37:55 +0000 2021,1468439674012467204,"The Korea Disease Control and Prevention Agency (KDCA) reported 7,175 new coronavirus cases and 63 deaths for Dec. 7, the first time daily infections topped 7,000, while hospitals treated a record 840 critical and serious cases https://t.co/AAcz9VHDFl","Tokyo, Japan"
9472,Wed Dec 08 04:38:22 +0000 2021,1468439790244986881,"Infections in South Korea have skyrocketed this month after the government began to ease restrictions under a so-called ""living with COVID-19"" scheme in November. https://t.co/RPSSOaD6QL","Tokyo, Japan"
9528,Wed Dec 08 04:38:25 +0000 2021,1468439802387128321,RT @RochellRochelle: My nana survived Auschwitz; her family did not. She had a bit of bread &amp; 1 cup of tepid watery “soup” a day. She once…,Quandamooka Country QLD 🇦🇺
9809,Wed Dec 08 04:38:57 +0000 2021,1468439933207859202,RT @Ally_Sammarco: Remember when you secretly dumped millions of dollars worth of stocks before the public knew about Coronavirus https://t…,"Ishikawa, Japan"
9926,Wed Dec 08 04:39:00 +0000 2021,1468439948663476224,RT @the_Debstar_57: Just got an email from my Doctor encouraging me to attend an anti-mandate vaccine protest on Saturday in Hobart. My DOC…,Quandamooka Country QLD 🇦🇺
10015,Wed Dec 08 04:39:08 +0000 2021,1468439982142472192,RT @BrettKelman: BREAKING: Tennessee’s top medical licensing board just voted to delete a COVID-19 anti-misinformation policy from its webs…,"Nunya , Bizenush"
10348,Wed Dec 08 04:39:38 +0000 2021,1468440107405381634,"Thank you so much, for bringing the truth to light and telling these stories on our behalf to the whole world. This kind of honest journalism is what we all need. @ShingetsuNews  #japantravelban #japanentryban https://t.co/8CYWCbi9FO","Tokyo-to, Japan"
10395,Wed Dec 08 04:39:40 +0000 2021,1468440116188401665,RT @yeahrightgirlhg: new disease just dropped https://t.co/aaoUZH2z3Y,"Wichita Falls, TX"
10851,Wed Dec 08 04:40:13 +0000 2021,1468440252314533888,"Follow our live updates on the #coronavirus here:
-- India logs 8,439 new cases in the last 24 hours, up from 6,822 the previous day
-- China reports 74 new cases for Dec. 7, down from 94 a day earlier
https://t.co/moor3PvUgm
#COVID19 #vaccine #OmicronVariant","Tokyo, New York"
11054,Wed Dec 08 04:40:27 +0000 2021,1468440311869284360,"RT @ajlamesa: ""The end of the pandemic is a political decision, not an epidemiological decision. That's a basic fact. The end of the pandem…",Manitoba
11058,Wed Dec 08 04:40:23 +0000 2021,1468440294005755904,RT @katea76: The failure to acquire Pfizer vaccines by Scott Morrison should end his career. The consequences of his terrible judgement wil…,Quandamooka Country QLD 🇦🇺
11957,Wed Dec 08 04:41:41 +0000 2021,1468440622809812995,"RT @MelissaLantsman: After nearly two years of COVID-19, it is unacceptable  that travellers are being mandated to stay in quarantine hotel…",Chinada
12220,Wed Dec 08 04:42:00 +0000 2021,1468440703793758210,"@keith_ng I said in late February of 2020 that I thought COVID would be a flash in the pan. I suspect I mostly said that because I was meant to go to a major conference in the US in early March, and then attend a job interview in China: motivated reasoning...","Zhuhai, China"
12747,Wed Dec 08 04:42:41 +0000 2021,1468440872656138241,"RT @diana_murphy613: Ottawa has a shortage of OR nurses.  Like around a 30% shortage.  It takes 40 months to train a surgical nurse.  

If…",RRV Manitoba
12801,Wed Dec 08 04:42:42 +0000 2021,1468440877555384321,"I'm a very, very solitary person (I handled the lockdown periods of the pandemic without a lot of difficulty). I'm not saying 'I don't care about what people think about me', but that I am a very self-sufficient, independent person. I welcome new connections. I'm much more /3","Tokyo-to, Japan"
13125,Wed Dec 08 04:43:14 +0000 2021,1468441013165330432,"RT @HopeStill17: WE HAVE QUARANTINE CAMPS

IN CANADA

AND PEOPLE ARE JUST GOING ABOUT THEIR DAYS",Chinada
13644,Wed Dec 08 04:43:47 +0000 2021,1468441149656518656,"@ctvwinnipeg It appears that the whole world is short of nurses.

https://t.co/DQshNXYfhv","Winnipeg, Manitoba"
13659,Wed Dec 08 04:43:54 +0000 2021,1468441181919264775,"Non technical summary ""Impact of Cash Transfers on Consumption during the #COVID19  Pandemic: Evidence from #Japanese  Special Cash Payments"" by Takahiro Hattori, Norihiro Komura, and Takashi Unayama
https://t.co/QAr8GBeIWl","Tokyo-to, Japan"
14033,Wed Dec 08 04:44:25 +0000 2021,1468441310738915328,"South Korea hospitals under intense pressure amid record 7,175 Covid cases in a day https://t.co/ITk0gJEnIS",Tokyo
14302,Wed Dec 08 04:44:48 +0000 2021,1468441407706775555,RT @kprather88: I just had an amazing dream where @WHO told the world that #COVIDIsAirborne and then everyone focused on cleaning their ind…,Menzoberranzan City of Spiders
14783,Wed Dec 08 04:45:19 +0000 2021,1468441538027933698,RT @WendyNorthey: #COVID19 Here we go again: phone call from my local pharmacy today to CANCEL my 6-month Pfizer booster Appt due in mid-Ja…,Quandamooka Country QLD 🇦🇺
15153,Wed Dec 08 04:45:57 +0000 2021,1468441696501628929,RT @JoongAngDaily: Korean forward Son Heung-min is reportedly one of the six Tottenham Hotspur players to have tested positive for Covid-19…,"Taipei City, Taiwan"
15365,Wed Dec 08 04:46:04 +0000 2021,1468441724586319876,RT @ConcernedNurse6: Just have to say I am so incredibly disappointed at the number of nurses and doctors that have openly supported Covid…,Chinada 
15945,Wed Dec 08 04:46:58 +0000 2021,1468441953591492608,"RT @EricTopol: Here are some relevant data for the small sample. The 6 vaccinated individuals range from 10-39 days post-vaxx.

Take home p…","Osaka, Japan"
15947,Wed Dec 08 04:46:55 +0000 2021,1468441940450770947,"RT @EricTopol: For people who had Prior Covid plus vaccination, the preserved Omicron neutralization level (FRNT) likely reflects solid pro…","Osaka, Japan"
16292,Wed Dec 08 04:47:22 +0000 2021,1468442052765810691,"RT @BBCWorld: Covid: Vaccines should work against Omicron variant, WHO says https://t.co/5OP98p7N6x",Kyoto City in Multiverse
16357,Wed Dec 08 04:47:28 +0000 2021,1468442079672082434,"RT @ShingetsuNews: Japan’s decision to exclude most foreigners, including many foreign residents, from entering or reentering the national…",Tokyo 🇯🇵🗼
17098,Wed Dec 08 04:48:24 +0000 2021,1468442314880131073,RT @GFry_CKPG: Just took my 11-year-old daughter for her first #COVID19 shot and was greeted by protesters. My daughter already suffers fro…,"Joshua Tree,CA,Emma Lake,SK"
17659,Wed Dec 08 04:49:08 +0000 2021,1468442495956979713,Some Australians are blinded by Murdoch's ideology and can not see the real life in China. https://t.co/eYW7XtoGvJ,China
17759,Wed Dec 08 04:49:19 +0000 2021,1468442544694775808,"RT @seanmdav: This is pure evil, and the people behind it should be in prison for a long, long time.",Under Mt. Fuji
18414,Wed Dec 08 04:50:16 +0000 2021,1468442784558620672,"@Manitobama I will have to in the coming weeks. The government here in Taiwan is clamping down, and my wife &amp; all her coworkers are single vaxxed. Supposedly, by the new year, everyone  must be fully vaxxed. But I have a chance of getting Medigen, the local Taiwan vaccine, similar to Novavax","Miaoli County, Taiwan"
18484,Wed Dec 08 04:50:21 +0000 2021,1468442804523257857,RT @DerekSchmidtKS: The federal contractor mandate is now preliminarily enjoined by court order. We have now obtained injunctions blocking…,"Wichita, KS"
18725,Wed Dec 08 04:50:43 +0000 2021,1468442895011221504,"RT @canmericanized: I’m done being nice about this bullshit. Quarantine hotels with plastic wrap, mandatory masking with 90% vaccination, d…",Banana Republic of Chinada
18833,Wed Dec 08 04:50:50 +0000 2021,1468442925302710272,"RT @XStreetDogs: #XStreetDogs are proud to announce a collaboration with #CareShareCoin
A covid relief Charity. We have decided to do a joi…",TOKYO
18930,Wed Dec 08 04:50:55 +0000 2021,1468442946038996992,RT @MaximeBernier: Coming to Canada soon.,"Winnipeg, Manitoba 🇨🇦"
19001,Wed Dec 08 04:51:03 +0000 2021,1468442978389790727,RT @peterjukes: Just to be clear everyone - there was more than one lockdown breaking party at Number 10 last year.,"Folkestone, England"
19030,Wed Dec 08 04:51:08 +0000 2021,1468443001122738179,RT @DreaHumphrey: Shout out to the @VancouverPD crew for not implementing a coercive vaccine mandate. Lord help us if we end up having a fo…,Chinada
19031,Wed Dec 08 04:51:06 +0000 2021,1468442993275420672,Sounds exactly like the former guy. https://t.co/bvzGEDnQPm,"Stoneham, MA"
19241,Wed Dec 08 04:51:20 +0000 2021,1468443050003374080,RT @theblaze: Newest mental health poll finds regular churchgoers and Republicans doing far better than Democrats https://t.co/nmWty9D5ZI,"Brandon, Manitoba, Canada"
19441,Wed Dec 08 04:51:45 +0000 2021,1468443157344174083,"RT @covid_parent: FISH UPDATE:

I've taken your suggestions.

Our two fish, Johnson and Johnson, are now swimming in a fishbowl filled with…","Miaoli County, Taiwan"
19707,Wed Dec 08 04:52:01 +0000 2021,1468443225044430849,"RT @covid_parent: My wife and I went out of the house together last night. 

Risky, I know. But we wore our COVID best to mitigate the thre…","Miaoli County, Taiwan"
19751,Wed Dec 08 04:52:09 +0000 2021,1468443258229456901,Anyone wanna come on my show and let me question you about the same lockdown rules I broke? https://t.co/jUIVc4TWl8 https://t.co/XIGUUuA6Nw,Chinada & Derbyshire
20114,Wed Dec 08 04:52:39 +0000 2021,1468443381785190400,"@flickrfumes A year ago I would have agreed with you. Today I simply can't believe this level of global coordination is a panicked over reaction. My sense is this is highly planned, coordinated &amp; timed across govts with purpose. I'm also doubtful the purpose has anything to do with covid.","Winnipeg, Manitoba"
20280,Wed Dec 08 04:52:53 +0000 2021,1468443443022098434,"RT @raimeygallant: FYI, your chronically ill friend/family member is more than likely immunocompromised *even if* they don't have a diagnos…","ute, goshute, & shoshone land"
20396,Wed Dec 08 04:53:01 +0000 2021,1468443476509483011,"RT @Iamgoingtosleep: ""Never again should we be in a situation in which the world is overtaken and controlled by an airborne virus while the…",Menzoberranzan City of Spiders
20401,Wed Dec 08 04:53:00 +0000 2021,1468443469262000128,"RT @JessClarke007: Now they want 75 years?? 
🤣",Tokyo
20579,Wed Dec 08 04:53:13 +0000 2021,1468443526140682244,"If the pandemic killed my academic ambition, the strike buried it

I’m tired","Winnipeg, Manitoba"
20917,Wed Dec 08 04:53:39 +0000 2021,1468443633640640512,"RT @danpakko: Leigh Sales: ""People will say the Liberal Party have steered us through Covid, the economy is improving...Why should we vote…",Quandamooka Country QLD 🇦🇺
21068,Wed Dec 08 04:53:48 +0000 2021,1468443672643620866,"RT @Chuck_E_Patriot: The way they're pushing the  entire global population to keep injecting their bodies with a ""vaccine"" makes me wonder…","Millstone Twp, NJ"
21076,Wed Dec 08 04:53:51 +0000 2021,1468443686279155713,"RT @AnAlternateOne: #abc730 .. a story about the lies and failure of the Morrison LNP Govt. about the vaccine strollout, followed by a stor…",Quandamooka Country QLD 🇦🇺
21211,Wed Dec 08 04:54:05 +0000 2021,1468443743309033472,"RT @fairmanrogers: Well I guess I'm permanently boycotting Kelloggs then.

#Solidarity #KelloggsStrike",Yuggera and Quandamooka
21290,Wed Dec 08 04:54:11 +0000 2021,1468443767384547336,"Governor Noem’s budget proposal includes 6% pay increase for state workers, educator salaries and health care providers | https://t.co/LGvhzVePMO https://t.co/lEu1lIAr4N",Sisseton SD
21329,Wed Dec 08 04:54:14 +0000 2021,1468443782798622720,"https://t.co/jXtkFMDRJn
Mechanisms of SARS-CoV-2 Evolution Revealing Vaccine-Resistant Mutations in Europe and America","Brandon, Manitoba, Canada"
21612,Wed Dec 08 04:54:36 +0000 2021,1468443873735237632,"Day 1 Ike/Isabelle
Pre-covid Pichu/Pika/Rob/Fox/Chrom/Richter
Now Rob/Diddy https://t.co/WQiTdAPhZu","Brandon, Manitoba"
21691,Wed Dec 08 04:54:45 +0000 2021,1468443911538491395,"RT @IFRC_es: The #COVID19 pandemic brought more poverty, unpaid work and gender-based violence, particularly for women and girls.

Today mo…",Trinidad & Tobago
21880,Wed Dec 08 04:55:02 +0000 2021,1468443982631882754,"RT @itsfauxhad: Great #abc730 highlighting the absolute failure of Greg Hunt in securing the Pfizer vaccine in Australia. 

Every outbreak,…",Quandamooka Country QLD 🇦🇺
22043,Wed Dec 08 04:55:19 +0000 2021,1468444052991348741,"RT @SarahforWI: Ron Johnson knew how deadly the virus was, he deliberately underreacted to the threat it posed, and he single-handedly held…",HRC and Obamas-land
22246,Wed Dec 08 04:55:30 +0000 2021,1468444098176569344,RT @SaraWoodward1: @carolecadwalla Sickening. Shameful. 4 days after my brother died of Covid and 23 days after my mother died of Covid. We…,"Joshua Tree,CA,Emma Lake,SK"
22750,Wed Dec 08 04:56:16 +0000 2021,1468444291953414147,"RT @junkyuangg: 🚨DO NOT GET DISTRACTED🚨
❗❗MAMA LOCKDOWN❗❗
🚨DO NOT GET DISTRACTED🚨
❗❗MAMA LOCKDOWN❗❗
🚨DO NOT GET DISTRACTED🚨
❗❗MAMA LOCKDOWN…",Gg. Yanto Ghofur
23082,Wed Dec 08 04:56:47 +0000 2021,1468444423058984961,RT @seeyacharlie: Is tonight the night a certain Premier who failed to follow public health advice gets reported on #abc730 I mean it’s not…,Quandamooka Country QLD 🇦🇺
23215,Wed Dec 08 04:56:49 +0000 2021,1468444431204245505,"RT @gzeeglow: 🚨DO NOT GET DISTRACTED🚨
❗❗MAMA LOCKDOWN❗❗
🚨DO NOT GET DISTRACTED🚨
❗❗MAMA LOCKDOWN❗❗
🚨DO NOT GET DISTRACTED🚨
❗❗MAMA LOCKDOWN❗❗…",Gg. Yanto Ghofur
23228,Wed Dec 08 04:56:49 +0000 2021,1468444429849882626,"But the FDA literally approved this vaccine in less than six months but yet it gonna take FDA till 2096 to release data that they all signed their name, stating to the American public it’s safe???    Someone is not being honest 

https://t.co/LM4c2yXI0p",Taiwan
23310,Wed Dec 08 04:56:58 +0000 2021,1468444468282077193,RT @israeljenn12: “You felt that?” Sorry since the start of the pandemic… i don’t feel anything anymore,Trinidad and Tobago
23728,Wed Dec 08 04:57:37 +0000 2021,1468444634145640449,"RT @7chillichoii_: 🚨DO NOT GET DISTRACTED🚨
❗❗MAMA LOCKDOWN❗❗
🚨DO NOT GET DISTRACTED🚨
❗❗MAMA LOCKDOWN❗❗
🚨DO NOT GET DISTRACTED🚨
❗❗MAMA LOCKD…",kyoto with mom and dad
24058,Wed Dec 08 04:58:00 +0000 2021,1468444728920260611,@SBSNews Remember when WHO said that the covid wouldn't get out of China.,Hiroshima Japan
