Unnamed: 0,created_at,id,text,user_location
5480,Wed Dec 08 04:32:58 +0000 2021,1468438429478256641,"NOSPONSOR COME TO
COMMANDER BIN TNIPOLRI PASPAMPRESBRIMOB ALL
UNLIMITED.. MONEY ALL COUNTRY ALL UNLIMITED.. HERITAGE ALL COUNTRY
TRANSFER FROM BINHEADQUARTERS ALL UNLIMITED 12041987^12041987^12041987^12041987(12041987^12041987^12041987^12041987)MULTIPLY PERSECOND TO ALL ACCOUNT https://t.co/NAFyxXnTB8","Depok, Indonesia"
6008,Wed Dec 08 04:33:40 +0000 2021,1468438605425225737,RT @khanyizama: If you can’t sue Pfizer and Moderna if you experience severe side effects after getting the COVID-19 vaccine why should it…,Belfast Mpumalanga
6252,Wed Dec 08 04:33:54 +0000 2021,1468438665294761988,"RT @Milla2sweet: @khanyizama Trials that Mkize said it's not about safety or efficacy, it's to see what happens after you take the vaccine…",Belfast Mpumalanga
6356,Wed Dec 08 04:34:11 +0000 2021,1468438733909155841,"RT @XStreetDogs: #XStreetDogs are proud to announce a collaboration with #CareShareCoin
A covid relief Charity. We have decided to do a joi…",Indonesia
7090,Wed Dec 08 04:35:11 +0000 2021,1468438985349341192,"RT @wellcometrust: How much do people trust science? And why is trust important?

Find out in our Wellcome Global Monitor Covid-19 report –…",Bogor Indonesia
7134,Wed Dec 08 04:35:17 +0000 2021,1468439010984878088,"RT @XStreetDogs: #XStreetDogs are proud to announce a collaboration with #CareShareCoin
A covid relief Charity. We have decided to do a joi…","Semarang, Jawa Tengah"
7384,Wed Dec 08 04:35:36 +0000 2021,1468439092543180801,"RT @FaheemYounus: Omicron does not spread through surfaces

End the hysteria of washing groceries and fearing every door knob

Just wash yo…",INDONESIA
7939,Wed Dec 08 04:36:20 +0000 2021,1468439276421406724,"RT @Rainie_mikevid: If this is true, then #BigMouse (#BigMouth) gonna be a completely pre-produced drama!
Tho we'll have to wait longer to…","Bali, Indonesia"
8061,Wed Dec 08 04:36:33 +0000 2021,1468439329399660544,RT @bayuarisandee: Greysia Polii. She wanted to compete in World Championships this year so bad because this might be her last. I’m crying…,Tangerang
9288,Wed Dec 08 04:38:09 +0000 2021,1468439732430331906,"RT @Deradisaxyz: 🚨DO NOT GET DISTRACTED🚨
❗❗MAMA LOCKDOWN❗❗
🚨DO NOT GET DISTRACTED🚨
❗❗MAMA LOCKDOWN❗❗
🚨DO NOT GET DISTRACTED🚨
❗❗MAMA LOCKDOW…",Indonesia
9741,Wed Dec 08 04:38:47 +0000 2021,1468439894074658819,"@CryptonationN @SolvProtocol COVID 19 has slowed many economies around the world but as a crypto business has it affected you negatively or positively?
@MDSHORI36288393
@NayonRo72673383
@Mzmulhaque1",Indonesia
10748,Wed Dec 08 04:40:10 +0000 2021,1468440240998305794,RT @NdlovuPowen: ATM REJECTS VACCINE MANDATORY. https://t.co/1GnkNPWX9J,Mpumalanga
11589,Wed Dec 08 04:41:07 +0000 2021,1468440481851797505,"RT @XStreetDogs: #XStreetDogs are proud to announce a collaboration with #CareShareCoin
A covid relief Charity. We have decided to do a joi…","Semarang, Jawa Tengah"
11651,Wed Dec 08 04:41:13 +0000 2021,1468440507097686016,"RT @XStreetDogs: #XStreetDogs are proud to announce a collaboration with #CareShareCoin
A covid relief Charity. We have decided to do a joi…","Yogyakarta, Indonesia"
11900,Wed Dec 08 04:41:35 +0000 2021,1468440598910672896,Attending the Asia Pacific Partnership for DRR forum today and great to hear the reflection from the panelists on COVID-19 as well as the importance of engaging communities in DRR process including anticipatory action #APP #DRR @UNDRR_AsiaPac @PlanAsiaPacific https://t.co/XE578fIuLf https://t.co/wKMKPigMFH,Jakarta Indonesia
12048,Wed Dec 08 04:41:47 +0000 2021,1468440649452199936,RT @Arron_banks: Perhaps you could interview yourself about breaking covid rules and having a party!,"Bali, Indonesia"
12072,Wed Dec 08 04:41:44 +0000 2021,1468440636344848386,Is this a Seinfeld reference? https://t.co/0GCgHZVTxd https://t.co/Nuehgv8CTI,"Jakarta, Indonesia"
12112,Wed Dec 08 04:41:51 +0000 2021,1468440665931583492,"RT @eNCA: [ICYMI] SAMA: Get tested for COVID-19, even if you think it's flu https://t.co/Id95nSkYAw",Mpumalanga
12700,Wed Dec 08 04:42:35 +0000 2021,1468440850401087489,RT @Reuters: Study suggests Pfizer COVID-19 vaccine may only partially protect against Omicron https://t.co/R63jLOZJJW https://t.co/S9nK7O4…,Indonesia
13391,Wed Dec 08 04:43:31 +0000 2021,1468441085001277443,"@AjaxFiko This is trash, their vaccinations don't even prevent people from getting covid. Thy should do that to their customers as well since thy also enter their premises.",Moloto Kwandebele Mpumalanga
14333,Wed Dec 08 04:44:44 +0000 2021,1468441391264980995,"RT @XStreetDogs: #XStreetDogs are proud to announce a collaboration with #CareShareCoin
A covid relief Charity. We have decided to do a joi…","banyuwangi,east java,indonesia"
15689,Wed Dec 08 04:46:38 +0000 2021,1468441867431780355,"RT @XStreetDogs: #XStreetDogs are proud to announce a collaboration with #CareShareCoin
A covid relief Charity. We have decided to do a joi…","Jawa Barat, Indonesia"
16055,Wed Dec 08 04:47:00 +0000 2021,1468441959563808771,"RT @jenbrea: Well, I think we can now fill in the blank. The answer is 50-70%. Of symptomatic infections.

Asymptomatic infections? We have…","Batu Maloi, Malaysia"
16207,Wed Dec 08 04:47:17 +0000 2021,1468442030678237188,"RT @XStreetDogs: #XStreetDogs are proud to announce a collaboration with #CareShareCoin
A covid relief Charity. We have decided to do a joi…",Bandung Timur
16235,Wed Dec 08 04:47:15 +0000 2021,1468442024294551553,"RT @XStreetDogs: #XStreetDogs are proud to announce a collaboration with #CareShareCoin
A covid relief Charity. We have decided to do a joi…",Indonesia
16961,Wed Dec 08 04:48:13 +0000 2021,1468442267367010304,RT @bayuarisandee: Greysia Polii. She wanted to compete in World Championships this year so bad because this might be her last. I’m crying…,"Kota Bandung, Jawa Barat"
16982,Wed Dec 08 04:48:20 +0000 2021,1468442295271706628,RT @bayuarisandee: Greysia Polii. She wanted to compete in World Championships this year so bad because this might be her last. I’m crying…,"Karawang, Jawa Barat"
17035,Wed Dec 08 04:48:22 +0000 2021,1468442303295545345,"RT @Judaeda3: @eNCA "" There is no more Covid-19 only mild symptoms flu, said the  concerned German lawyers👇 https://t.co/FDQj6p3k5H","Mpumalanga, South Africa"
17720,Wed Dec 08 04:49:18 +0000 2021,1468442541896970245,"RT @MzwaneleManyi: ATM is very clear and unambiguous.
ATM REJECTS MANDATORY VACCINES. https://t.co/6mRbaG9XI8","Mpumalanga, South Africa"
18517,Wed Dec 08 04:50:26 +0000 2021,1468442825666613258,"RT @songpinganq: @Ev1HasAnOpinion @imajollyroger @lunndann @drsimonegold Guangxi province pingxiang city( china-vietnam border town)
Breaki…","Bandung, Jawa Barat"
18548,Wed Dec 08 04:50:31 +0000 2021,1468442844721471489,"RT @insightfactor: 🔴ATM Says NO To Mandatory Vaccination🔴

The African Transformation Movement says it rejects mandatory vaccination. The p…","Dramaga, Indonesia"
19204,Wed Dec 08 04:51:24 +0000 2021,1468443069779365888,"Siskaeee try to promote this place, but she's arrested awokwokwok https://t.co/2RbIPjLHGd",yogyakarta-indonesia
19345,Wed Dec 08 04:51:38 +0000 2021,1468443127677472769,RT @UNFPAasia: COVID-19 RESPONSE: @AusHumanitarian support  helped us implement activities to ensure continued  access to sexual and #Repro…,"Jakarta, Indonesia"
19635,Wed Dec 08 04:51:57 +0000 2021,1468443205599305728,RT @bayuarisandee: Greysia Polii. She wanted to compete in World Championships this year so bad because this might be her last. I’m crying…,"Cipondoh, Indonesia"
20937,Wed Dec 08 04:53:42 +0000 2021,1468443647683096576,"@lavenderashtray @vee9zee I agree it’s the institutional rot. The parallels between covid response, the drug poisoning crisis and climate change are uncanny — you could describe all of them perfectly by switching out just a few words in a longer analysis.",Malahat + Quwutsun territories
20998,Wed Dec 08 04:53:47 +0000 2021,1468443667241193474,"RT @VaccToken: ""There is some hope if we get through the Omicron variant, we see good efficacy in the coming weeks and months that actually…",Indonesia
21097,Wed Dec 08 04:54:00 +0000 2021,1468443722010578945,RT @eNCA: A growing number of business associations and companies are calling for mandatory #COVID19 vaccinations in the workplace. This is…,Mpumalanga
21396,Wed Dec 08 04:54:20 +0000 2021,1468443807515803653,"RT @GNev2: He should be done! He lies constantly to us all. His ministers then lie to us all on his behalf. 

Here’s what he will do

1. Ri…",West Kalimantan Indonesia
21504,Wed Dec 08 04:54:29 +0000 2021,1468443845893713920,"RT @jacobqvirin: Honestly, all players are vaccinated. If all countries are as ""scared"" as Indonesia, they would not have come to Bali eith…",Indonesia
21614,Wed Dec 08 04:54:39 +0000 2021,1468443884573257729,"RT @DrEliDavid: Covid is a deadly pandemic. It killed science, logic, evidence-based medicine, and common sense ⚰️",Bandung
21853,Wed Dec 08 04:54:57 +0000 2021,1468443963199610881,"@VaccToken is a decentralized multi-chain cryptocurrency focused on improving the health of people throughout the world by providing free vaccines https://t.co/lPkTU4NcWv
#VACC #VACCineToken #VACCine #HealthToken #Blockchain",Indonesia
22248,Wed Dec 08 04:55:28 +0000 2021,1468444092233248769,Totally gutted :) https://t.co/9XlzXJBUlG,"Cengkareng, Indonesia"
22552,Wed Dec 08 04:56:00 +0000 2021,1468444224383119362,"RT @junkyuangg: 🚨DO NOT GET DISTRACTED🚨
❗❗MAMA LOCKDOWN❗❗
🚨DO NOT GET DISTRACTED🚨
❗❗MAMA LOCKDOWN❗❗
🚨DO NOT GET DISTRACTED🚨
❗❗MAMA LOCKDOWN…",Indonesia
22792,Wed Dec 08 04:56:14 +0000 2021,1468444284646875137,"RT @zulhuda: Education, Society 5.0 and the Disruptive Pandemic https://t.co/x47TfkTS07",Jakarta
23208,Wed Dec 08 04:56:50 +0000 2021,1468444437562867718,RT @bayuarisandee: Greysia Polii. She wanted to compete in World Championships this year so bad because this might be her last. I’m crying…,Indonesia
23393,Wed Dec 08 04:57:07 +0000 2021,1468444506244751364,"RT @michaelmina_lab: @NAChristakis Truly is. 

I think it is largely Bc its still not seen as a tool for public health. No matter how many…",into an alternate reality
23638,Wed Dec 08 04:57:31 +0000 2021,1468444608174698496,@Lephakela4 @f_malepeng @SABCNews Speaking the truth something is wrong somewhere ngale vaccine,Dundonald Mpumalanga eBelvedee
23776,Wed Dec 08 04:57:33 +0000 2021,1468444616701591552,"The Open House Bali hotel team is anxiously waiting for the arrival of foreign tourists to the island, so we can reopen after nearly two years inactive. We hope Bali opening to no quarantine and visa on arrival happens soon.
https://t.co/gRghYA96vq https://t.co/swr4a4NwLD","Jimbaran, Bali, Indonesia"
23845,Wed Dec 08 04:57:39 +0000 2021,1468444642916003844,How Malaysia is dealing with self-quarantine https://t.co/S5vQJ48hte,"Kuala Lumpur, Jakarta"
24417,Wed Dec 08 04:58:30 +0000 2021,1468444855684718592,"RT @Craig_A_Spencer: Many are ridiculing this dismissive and out of touch take by @PressSec on Covid tests.

But for me it’s the ‘how much…",into an alternate reality
24419,Wed Dec 08 04:58:30 +0000 2021,1468444856955539459,"RT @7chillichoii_: 🚨DO NOT GET DISTRACTED🚨
❗❗MAMA LOCKDOWN❗❗
🚨DO NOT GET DISTRACTED🚨
❗❗MAMA LOCKDOWN❗❗
🚨DO NOT GET DISTRACTED🚨
❗❗MAMA LOCKD…",Indonesia
26554,Wed Dec 08 05:01:28 +0000 2021,1468445600374943745,RT @billydeee_: I’ve been noticing a lot of work from all kinds of artist recently find collectors after months of waiting. Not a lot of yo…,Indonesia
26556,Wed Dec 08 05:01:21 +0000 2021,1468445573934030850,RT @BLACKPINK_LISA: Self-Quarantine is over ❤️ https://t.co/mpgikw2Pqo,Makassar
27205,Wed Dec 08 05:02:17 +0000 2021,1468445805400915969,"RT @ElectionWiz: WATCH: Policemen, doctors, nurses, teachers and others protest vaccine mandates by laying work uniforms in front of parlia…","Bali, Indonesia"
27244,Wed Dec 08 05:02:19 +0000 2021,1468445814636756992,RT @bayuarisandee: Greysia Polii. She wanted to compete in World Championships this year so bad because this might be her last. I’m crying…,"Jawa Timur, Indonesia"
27700,Wed Dec 08 05:02:55 +0000 2021,1468445965073805313,RT @bayuarisandee: Greysia Polii. She wanted to compete in World Championships this year so bad because this might be her last. I’m crying…,Bandung
28498,Wed Dec 08 05:04:03 +0000 2021,1468446251943280642,@TheRightMelissa Sit down  .. you have vaccine mandates since Kindergarten...,"Jakarta, Indonesia"
28639,Wed Dec 08 05:04:14 +0000 2021,1468446299565527043,"RT @AppleNews: Before there was the Omicron coronavirus variant, there was Omicron, the Belgian death-metal band. (via @heatherchen_ for @V…","Jakarta, Indonesia"
29017,Wed Dec 08 05:04:45 +0000 2021,1468446428544466944,"Assalamualaikum

Hii everyone,I'm Agitama. I'm from indonesia.

I hope you all still healthy and happiness in every day.
Enjoy your life Despite being at the time of the covid19 pandemic.

Good luck for you all ❤️ https://t.co/1Ri1klvT6O","Gempol, Indonesia"
30285,Wed Dec 08 05:06:27 +0000 2021,1468446857126891521,RT @cwt_news: 🤡🌎 “A new study found most cases of heart inflammation in young people after receiving the COVID-19 vaccine was mild and reso…,Indonesia
30383,Wed Dec 08 05:06:36 +0000 2021,1468446895022301184,@danahlan @TretanMuslim Covid : ye yeah boiii...,"Jawa Timur, Indonesia"
33818,Wed Dec 08 05:11:24 +0000 2021,1468448099811033093,"Big thanks for developer and all team project for this airdrop event. I wish you all still healthy and vit despite being in the time of the covid19 pandemic as it is now.

#BNB #BSC #Airdrop #AirdropCrypto  #NFTs 
@yoggydorkz @auqiela @ppptttrrrr https://t.co/UfGAhXc2wn","Gempol, Indonesia"
34423,Wed Dec 08 05:12:10 +0000 2021,1468448294024089600,"RT @Kevin_Jackson: As companies look to a post-pandemic future, many are opting to retain remote-work arrangements. Maybe you should consid…",indonesia
35399,Wed Dec 08 05:13:39 +0000 2021,1468448666759294979,RT @James_LRR: To all the extraordinary chucklefucks out there who after 20 months still don’t know how to wear a mask. Prepared to be yell…,placeholder
35463,Wed Dec 08 05:13:44 +0000 2021,1468448689123328000,RT @UNFPAasia: COVID-19 RESPONSE: @AusHumanitarian support  helped us implement activities to ensure continued  access to sexual and #Repro…,indonesia
35692,Wed Dec 08 05:14:07 +0000 2021,1468448783855988744,RT @JackDevero: Do you guys remember this video from lockdown? This video still kills me to this day 😂😂😂😂😂😂😂😂😂😂 https://t.co/gL4rzTVpZx,"Mpumalanga, South Africa"
35853,Wed Dec 08 05:14:18 +0000 2021,1468448832392294403,"Big thanks for developer and all team project for this airdrop event. I wish you all still healthy and vit despite being in the time of the covid19 pandemic as it is now.

#BNB #BSC #Airdrop #AirdropCrypto  #NFTs https://t.co/gTZgMLWzRP","Gempol, Indonesia"
35953,Wed Dec 08 05:14:23 +0000 2021,1468448853816856578,RT @bayuarisandee: Greysia Polii. She wanted to compete in World Championships this year so bad because this might be her last. I’m crying…,Indonesia
36945,Wed Dec 08 05:15:43 +0000 2021,1468449188958539780,"RT @SenatorWong: What happened to Mr Morrison’s patriotism?

Members of his government are sledging Australia on right wing extremist shows…","nipaluna/Hobart, Tasmania "
37910,Wed Dec 08 05:17:01 +0000 2021,1468449516957229056,Health Experts Talk About Sleep Problems Caused by the Pandemic https://t.co/GeWUtVbg5K #TempoEnglish,"Jakarta, Indonesia"
37978,Wed Dec 08 05:17:03 +0000 2021,1468449523244564482,RT @bayuarisandee: Greysia Polii. She wanted to compete in World Championships this year so bad because this might be her last. I’m crying…,"Pemalang, Indonesia"
38106,Wed Dec 08 05:17:17 +0000 2021,1468449583684415489,RT @bayuarisandee: Greysia Polii. She wanted to compete in World Championships this year so bad because this might be her last. I’m crying…,"Bekasi, Jawa Barat"
38208,Wed Dec 08 05:17:20 +0000 2021,1468449596720381953,RT @bayuarisandee: Greysia Polii. She wanted to compete in World Championships this year so bad because this might be her last. I’m crying…,"Cimahi, Indonesia"
38275,Wed Dec 08 05:17:26 +0000 2021,1468449618056736773,"Big thanks for developer and all team project for this airdrop event. I wish you all still healthy and vit despite being in the time of the covid19 pandemic as it is now.

#BNB #BSC #Airdrop #AirdropCrypto  #NFTs .
@UltiArena @luxywornie @Herypra12364574 @audithaokt @optimusris https://t.co/gTZgMLWzRP","Gempol, Indonesia"
40222,Wed Dec 08 05:20:19 +0000 2021,1468450343503552515,"RT @QasimRashid: UPDATE: @KelloggsUS says  it’s permanently replacing most of 1,400 workers who went on strike over a new system that cuts…",Jakarta Capital Region
40348,Wed Dec 08 05:20:28 +0000 2021,1468450383664230400,RT @khanyizama: If you can’t sue Pfizer and Moderna if you experience severe side effects after getting the COVID-19 vaccine why should it…,"Mpumalanga, South Africa"
41361,Wed Dec 08 05:21:57 +0000 2021,1468450755694768128,"RT @Mphoza26633019: @khanyizama Vaccines are made mandatory because the numbers do not add up, their profits and projections aren't being m…","Mpumalanga, South Africa"
41480,Wed Dec 08 05:22:07 +0000 2021,1468450799760121857,@News24 @CoruscaKhaya @Fin24 This is no nonsense coz some people loose their lives after taking this vaccine how is the government going to compensate for that?,"Mtubatuba, South Africa"
42411,Wed Dec 08 05:23:35 +0000 2021,1468451166509883397,"RT @bayuarisandee: BREAKING NEWS!!

Indonesia has WDN from Badminton World Championships due to Omicron Coronavirus variant. 

Source: Trus…","Cipondoh, Indonesia"
42503,Wed Dec 08 05:23:43 +0000 2021,1468451199288369154,"@VedicVoice Seungho said they were to make it, but pandemic situation came 😔
Now idk if they're still planning or not haha",Indonesia
42860,Wed Dec 08 05:24:09 +0000 2021,1468451311708479495,RT @amrenewctr: NEW PRIMER: States looking to protect their workforce and students from these onerous mandates should give the legislative…,Freedom loving anti-globalist
43370,Wed Dec 08 05:24:57 +0000 2021,1468451511147458562,"RT @McKinsey: ""If you want to connect, if you want to get more out of your people, then you’ve got to show some vulnerability.” 

In this e…",Tanah Pesako Betuah Jambi..
